Product code,Language,Vendor,Product URL,Product name,Image URL,Price,Category,Description
"SKU2005","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/rudraksh-beads-and-mauli-rakhi/","Rudraksh Beads & Mauli Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0345.JPG","40.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Rudraksh Beads & Mauli Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2106","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/green-velvet-and-beads-rakhi/","Green Velvet & Beads Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0346.JPG","40.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Green Velvet & Beads Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"CHIPS 1207","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/shoes/women/shirt/","FROCK WITH LEGGES","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/chips1207.jpeg","650.00","Shoes///Women","fine cottan cloth"
"CITY GIRL 408","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/girl-jeans-top/","GIRL JEANS TOP","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/city_girl_408.jpeg","650.00","Clothing///Kid's Wear","FINE QUALITY JEANS JORJET TOP WITH HOSIERY INNER"
"KOOL KIDS 905","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/baba-suit/","BABA SUIT","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/KOOL_KIDS_905.jpeg","550.00","Clothing///Kid's Wear","HALF SHIRT WITH LONG NICKARR"
"FIRST BABY 10904","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/frock-with-legges/","FROCK WITH LEGGES","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/FIRST_BABY_10904.jpeg","575.00","Clothing///Kid's Wear","FROCK WITH JEANS JACKET WITH LEGGES"
"CHIPS 1363","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/panjabi-kurta-with-paliyala/","PANJABI KURTA WITH PALIYALA","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/CHIPS_1363.jpeg","600.00","Clothing///Kid's Wear","FINE COTTAN KURTA , PAJAMA WITH EMBROEDRY"
"AULI 2111 F","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/girl-jeans-top-en/","GIRL JEANS TOP","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/AULI_2111_F.jpeg","700.00","Clothing///Kid's Wear","FINE STREACH JEANS & TOP"
"SKU2117","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/colorful-beads-and-american-diamonds-rakhi/","Colorful Beads & American Diamonds Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0356.JPG","40.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Colorful Beads & American Diamonds Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2601","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/american-diamonds-beads-and-rudraksh-rakhi/","American Diamonds, Beads & Rudraksh Rakhi","https://www.threadcrafts.in/images/thumbnails/280/203/detailed/2/DSC_0358.JPG","48.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>American Diamonds, Beads & Rudraksh Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2708","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/rudraksh-and-beads-rakhi/","Rudraksh & Beads Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0362.JPG","55.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Rudraksh & Beads Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2319","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/simple-designer-mauli-rakhi/","Simple Designer Mauli Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0350.JPG","42.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Simple Designer Mauli Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2318","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/designer-mauli-rakhi/","Designer Mauli Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0354.JPG","42.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Designer Mauli Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2608","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/fancy-american-diamond-rakhi-with-colorful-threads/","Fancy American Diamond Rakhi with Colorful Threads","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0343.JPG","50.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Fancy American Diamond Rakhi with Colorful Threads.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p><p> </p><p>NOTE:- If your selected thread color is not available, we shall send you the next available color</p>"
"MISS U 541","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/girl-jeans-top-en-2/","GIRL JEANS TOP","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/MISS_U_541.jpeg","550.00","Clothing///Kid's Wear","GEROGETA TOP WITH HOSIERY INNER , JEANS PANT"
"MY DREAM 4340","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/girl-jeans-top-en-3/","GIRL JEANS TOP","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/MY_DREAM_4340.jpeg","750.00","Clothing///Kid's Wear","FINE STRAGE JEANS WITH TOP , JACKET"
"ROFL B 11","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/blazer/","BLAZER","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/ROFL_B_11.jpeg","1000.00","Clothing///Kid's Wear","FINE CORDRAY CLOTH WITH HOSIERY T.SHIRT"
"PINK ICE 787","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/plazoo-set/","PLAZOO SET","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/PINK_ICE_787.jpeg","700.00","Clothing///Kid's Wear","GEORGET PLAZOO WITH HOSIERY TOP AND JACKET"
"KIDLOOKS 24021","en","Indian Handloom & Hosiery House","https://www.threadcrafts.in/clothing/kids-wear/plazoo-set-en/","PLAZOO SET","https://www.threadcrafts.in/images/thumbnails/280/388/detailed/2/KIDLOOKS_24041.jpeg","700.00","Clothing///Kid's Wear","GORGET PLAZOO WITH GORGET TOP"
"SKU2115","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/fancy-ganpati-rakhi/","Fancy Ganpati Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0396.JPG","40.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Fancy Ganpati Rakhi with beads and various colors.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2306","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/fluorescent-coloured-beads-rakhi/","Fluorescent coloured beads rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0429.JPG","42.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Fluorescent coloured beads rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2408","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/gold-plated-rakhi/gold-plated-krishna-rakhi-with-american-diamonds/","Gold Plated Krishna Rakhi with American Diamonds","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0392.JPG","45.00","Our Special///Raksha Bandhan///Gold Plated Rakhi","<p>Gold Plated Krishna Rakhi with American Diamonds studded on it.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU1809","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/crystal-blue-beads-rakhi/","Crystal Blue Beads Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0418.JPG","35.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Crystal Blue Beads Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2202","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/velvet-and-diamond-rakhi/","Velvet & Diamond Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0411.JPG","42.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Velvet & Diamond Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2309","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/parrot-green-designer-rakhi/","Parrot Green Designer Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0415.JPG","45.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Parrot Green Designer Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2706","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/designer-velvet-om-rakhi/","Designer Velvet OM Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0410.JPG","51.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Designer Velvet OM Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKUM3602","en","Thread Crafts","https://www.threadcrafts.in/our-special/bracelet-style-rakhi-for-men/","Bracelet style rakhi for Men","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0422.JPG","85.00","Our Special","<p>Bracelet style rakhi for Men.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU3103","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/velvet-om-rakhi-with-rudraksh/","Velvet OM Rakhi with Rudraksh","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0426.JPG","65.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Velvet OM Rakhi with Rudraksh.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU1703","en","Thread Crafts","https://www.threadcrafts.in/our-special/classic-velvet-rakhi-with-american-diamonds/","Classic Velvet Rakhi with American Diamonds","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0363.JPG","35.00","Our Special","<p>Classic Velvet Rakhi with American Diamonds.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU1801","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/cute-and-colorful-beads-rakhi/","Cute & Colorful Beads Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0376.JPG","35.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Cute & Colorful Beads Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2201","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/silver-coated-rakhi/silver-coated-classic-rakhi/","Silver Coated Classic Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0387.JPG","51.00","Our Special///Raksha Bandhan///Silver Coated Rakhi","<p>Silver Coated Classic Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU2702","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/fancy-rakhi/fancy-peacock-velvet-rakhi/","Fancy Peacock Velvet Rakhi","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0368.JPG","51.00","Our Special///Raksha Bandhan///Fancy Rakhi","<p>Fancy Peacock Velvet Rakhi.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"SKU3001","en","Thread Crafts","https://www.threadcrafts.in/our-special/raksha-bandhan/classic-rakhi/classic-rudraksh-rakhi-with-american-diamonds/","Classic Rudraksh Rakhi with American Diamonds","https://www.threadcrafts.in/images/thumbnails/280/186/detailed/2/DSC_0371.JPG","63.00","Our Special///Raksha Bandhan///Classic Rakhi","<p>Classic Rudraksh Rakhi with American Diamonds.</p><p>Make your dear ones feel special on this auspicious occasion of Raksha Bandhan.</p><p>*Free Delivery in India.</p>"
"PC-GANTEM","en","Thread Crafts","https://www.threadcrafts.in/home-decor/colourful-ganesha-home-temple/","Colourful Ganesha Home Temple","https://www.threadcrafts.in/images/thumbnails/280/184/detailed/2/IMG-20160731-WA0023.jpg","999.00","Home Decor","<p><strong>Ganesha</strong><span> also known as </span><strong>Ganapati</strong><span> and </span><strong>Vinayaka</strong><span>, is one of the best-known and most worshipped deities in Hindu religion.</span></p><p>This Ganesha Home Temple <span>will adorn your sacred space at home, <span>this temple will be durable and long lasting, <span>a perfect addition to your home.</span></span></span></p><p><span class=""a-list-item""><span>Product details:-</span></span></p><ul class=""a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: Wooden, Stone and Marble</span></li><li><span class=""a-list-item"">Package Contains: 1 Wooden-n- Stone Home Temple and 1 Ganesh Idol made up of Marble</span></li><li><span class=""a-list-item"">Care: Do not clean with harsh chemicals</span></li></ul><p><span class=""a-list-item""><strong>NOTE</strong>:- On receiving a new order, we hand-made this product which takes around 3-4 days and then we ship your order. You will receive this item within 7-10 working days. Also, the p<span>roduct colour may slightly vary due to photographic lighting sources or your monitor settings.</span></span></p>"
"PC-SHSBLB","en","Thread Crafts","https://www.threadcrafts.in/home-decor/shilpkar-shubh-labh-door-hanging/","Shilpkar Shubh Labh Door Hanging","https://www.threadcrafts.in/images/thumbnails/280/172/detailed/2/IMG-20160731-WA0026.jpg","475.00","Home Decor","<p><span class=""a-list-item""><span>Shubh and Labh are sons of Lord Ganesha. Shubh means ""Goodness"" and Labh means ""Benefit"". This is a set of two hanging shilpkar leaves which can be used in temple or for decoration of your home. It is also believed that these bells bring good luck to your home.</span></span></p><p><span class=""a-list-item""><span>Product details:-</span></span></p><ul class=""a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: Shilpkar</span></li><li><span class=""a-list-item"">Package Contains: 1 set of Hanging Shubh Labh Set</span></li><li><span class=""a-list-item"">Care: Do not clean with harsh chemicals</span></li></ul><p><span class=""a-list-item"">NOTE:- On receiving a new order, we hand-made this product which takes around 3-4 days and then we ship your order. You will receive this item within 7-10 working days. Also, the p<span>roduct colour may slightly vary due to photographic lighting sources or your monitor settings.</span></span></p>"
"EIC101","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/just-getting-started/","Just Getting Started","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-101.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"PC-WAHAGA","en","Thread Crafts","https://www.threadcrafts.in/home-decor/multicolour-ganesha-wall-hanging/","Multicolour Ganesha Wall Hanging","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/IMG-20160731-WA0033.jpg","1099.00","Home Decor","<p><span>The son of Shiva and Parvati, Ganesha has an elephantine countenance with a curved trunk and big ears, and a huge pot-bellied body of a human being. He is the Lord of success and destroyer of evils and obstacles. He is also worshipped as the god of education, knowledge, wisdom and wealth.</span></p><p><span class=""a-list-item""><span>Product details:-</span></span></p><ul class=""a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: Shilpkar, Beads</span></li><li><span class=""a-list-item"">Package Contains: 1 Wall Hanging Ganesha</span></li><li><span class=""a-list-item"">Care: Do not clean with harsh chemicals</span></li></ul><p><span class=""a-list-item"">NOTE:- On receiving a new order, we hand-made this product which takes around 3-4 days and then we ship your order. You will receive this item within 7-10 working days. Also, the p<span>roduct colour may slightly vary due to photographic lighting sources or your monitor settings.</span></span></p>"
"PC-DEPOTH","en","Thread Crafts","https://www.threadcrafts.in/home-decor/decorative-handmade-pooja-thali/","Decorative Handmade Pooja Thali","https://www.threadcrafts.in/images/thumbnails/280/185/detailed/2/13895135_1191961067529790_133077963244337610_n.jpg","1199.00","Home Decor","<p><span>A Unique Beautiful and Lovely Handicraft, Handmade Pooja Thali for your House/Office, to give them a stylish look, a truly classic craftsmanship.</span></p><p><span class=""a-list-item""><span>Product details:-</span></span></p><ul class=""a-vertical a-spacing-none""><li><span class=""a-list-item"">Material: Stainless Steel, Beads</span></li><li><span class=""a-list-item"">Package Contains: 1 Plate, 2 Bowl, 1 Vessel, 1 Lamp Holder</span></li><li><span class=""a-list-item"">Care: Do not clean with harsh chemicals</span></li></ul><p><span class=""a-list-item"">NOTE:- On receiving a new order, we hand-made this product which takes around 3-4 days and then we ship your order. You will receive this item within 7-10 working days. Also, the p<span>roduct colour may slightly vary due to photographic lighting sources or your monitor settings.</span></span></p>"
"PC-GLATRA","en","Thread Crafts","https://www.threadcrafts.in/home-decor/hand-decorated-six-glasses-and-a-tray-set/","Hand-decorated Six Glasses and a Tray Set","https://www.threadcrafts.in/images/thumbnails/280/157/detailed/2/13900356_1191961567529740_4872188330792719726_n.jpg","1599.00","Home Decor","<p>Beautiful handmade decorative tray with Rajasthani artwork on it. Impress people around you with this amazing artwork this festive season.<br /><br />Product details:-<br /><br />Material: Stainless Steel, Beads<br />Package Contains: 6 Glasses, 1 Tray<br />Care: Do not clean with harsh chemicals</p><p><br />NOTE:- On receiving a new order, we hand-made this product which takes around 3-4 days and then we ship your order. You will receive this item within 7-10 working days. Also, the product colour may slightly vary due to photographic lighting sources or your monitor settings.</p>"
"EIC102","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/try-me/","Try Me","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-102.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC103","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/ghanta-college/","Ghanta College","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-103.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC104","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/steve-jobs/","Steve Jobs","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-104.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC105","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/suit-up/","Suit Up","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-105.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC107","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/some-like-it-hot/","Some Like it Hot","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-107.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1401","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/the-batman/","The Batman","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1401.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1406","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/captain-america-war/","Captain America War","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1406.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1407","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/captain-america-hydra/","Captain America Hydra","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1407.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1408","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/captain-america-shield/","Captain America Shield","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1408.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1409","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/captain-america-tribute/","Captain America Tribute","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1409.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC141","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/jack-daniels/","Jack Daniel's","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-141.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
"EIC1410","en","East India Cases","https://www.threadcrafts.in/accessories/mobile-cases-and-covers/iphone/iphone-6-6s-6s-plus/captain-in-action/","Captain in Action","https://www.threadcrafts.in/images/thumbnails/280/280/detailed/2/I6-BK3IN-1410.jpg","449.00","Accessories///Mobile cases & covers///iPhone///iPhone 6/6S/6S Plus","<p><span>At East India Cases our products are crafted with utmost attention to quality and finishing. We believe in 100% satisfaction and perfection. With an aim to provide our customers with best designs at amazing pricesæyou can always find just what you need Right Here!</span></p><p><strong><em>MPro</em> Variantæ</strong>- Molded with premiumæPolycarbonates these cases sport a Matte Finish that make them look """"SOOOOO VOGUE!""""</p><p>So what are you waiting for? Grab the designs that describe you best!</p>"
